Customer ID,revenue,customer_rank
15301.0,6909.67,431
12749.0,6897.36,432
16170.0,6869.0,433
15129.0,6860.18,434
18231.0,6854.17,435
16401.0,6849.15,436
12613.0,6817.37,437
12830.0,6814.64,438
16145.0,6805.4400000000005,439
15413.0,6798.72,440
12417.0,6797.41,441
14401.0,6795.9,442
13993.0,6775.71,443
13983.0,6753.89,444
12662.0,6726.54,445
12712.0,6723.03,446
15321.0,6709.7300000000005,447
14844.0,6702.43,448
17975.0,6696.33,449
13734.0,6695.6900000000005,450
16497.0,6695.28,451
13384.0,6680.83,452
17700.0,6679.97,453
14461.0,6676.91,454
16717.0,6663.68,455
17001.0,6640.8,456
13953.0,6640.68,457
14562.0,6638.150000000001,458
13394.0,6621.7,459
12626.0,6620.4800000000005,460
13520.0,6606.0,461
13831.0,6585.54,462
12843.0,6583.36,463
13015.0,6579.78,464
13883.0,6560.02,465
12836.0,6559.7300000000005,466
15980.0,6543.68,467
14855.0,6520.3,468
14221.0,6517.49,469
12823.0,6501.5,470
13317.0,6486.091,471
12779.0,6474.11,472
14154.0,6460.7,473
15750.0,6452.991,474
16940.0,6427.66,475
16655.0,6423.26,476
12656.0,6407.83,477
15514.0,6392.06,478
18094.0,6391.52,479
12406.0,6390.36,480
14388.0,6388.2,481
14766.0,6375.7300000000005,482
12356.0,6371.7300000000005,483
14702.0,6368.78,484
14227.0,6368.71,485
12484.0,6354.1,486
13590.0,6336.04,487
18245.0,6324.9800000000005,488
13654.0,6308.0,489
12913.0,6283.24,490
15480.0,6279.0,491
13136.0,6274.56,492
13615.0,6272.53,493
17873.0,6265.33,494
14004.0,6258.45,495
15369.0,6251.26,496
12497.0,6248.5,497
17799.0,6246.93,498
18118.0,6221.02,499
16735.0,6217.41,500
12429.0,6204.41,501
15673.0,6204.32,502
13334.0,6201.8,503
16103.0,6191.71,504
16156.0,6188.18,505
14534.0,6187.66,506
15299.0,6156.53,507
14390.0,6150.03,508
17669.0,6142.35,509
13266.0,6135.04,510
14852.0,6132.43,511
17419.0,6126.25,512
13230.0,6120.01,513
14180.0,6117.5,514
13935.0,6116.92,515
14560.0,6114.03,516
18178.0,6103.74,517
14530.0,6088.87,518
18061.0,6083.81,519
17509.0,6083.64,520
16954.0,6081.88,521
12664.0,6070.04,522
17644.0,6028.6,523
13658.0,6025.5,524
17819.0,6021.05,525
15372.0,6017.06,526
15202.0,6001.49,527
16456.0,6000.94,528
12835.0,5996.83,529
15755.0,5993.12,530
14105.0,5988.83,531
17457.0,5984.81,532
14440.0,5982.03,533
17625.0,5978.9,534
14535.0,5973.2300000000005,535
15785.0,5969.93,536
14918.0,5955.81,537
12500.0,5955.21,538
14257.0,5954.45,539
16710.0,5921.35,540
15971.0,5902.83,541
12455.0,5879.95,542
18065.0,5866.63,543
17146.0,5852.64,544
14112.0,5834.59,545
12910.0,5796.52,546
18075.0,5783.29,547
17672.0,5778.63,548
14099.0,5750.91,549
16316.0,5744.91,550
12615.0,5740.9800000000005,551
13771.0,5728.82,552
13870.0,5712.08,553
16607.0,5706.87,554
17651.0,5703.52,555
16279.0,5698.28,556
16458.0,5690.89,557
13157.0,5687.36,558
12727.0,5679.53,559
12633.0,5678.16,560
13901.0,5676.34,561
17491.0,5653.67,562
16409.0,5652.74,563
13722.0,5635.41,564
16320.0,5628.99,565
16003.0,5613.83,566
18145.0,5609.74,567
16200.0,5608.1,568
17838.0,5604.64,569
16011.0,5601.01,570
15228.0,5580.27,571
15854.0,5578.28,572
17203.0,5564.09,573
14210.0,5556.570000000001,574
15527.0,5554.89,575
14907.0,5547.72,576
14572.0,5526.88,577
17069.0,5517.2300000000005,578
14732.0,5517.07,579
17092.0,5511.41,580
17204.0,5504.6900000000005,581
14189.0,5503.15,582
13115.0,5494.7,583
16609.0,5493.46,584
13593.0,5493.29,585
13769.0,5478.12,586
16992.0,5476.5,587
17512.0,5467.820000000001,588
12480.0,5464.85,589
17685.0,5454.95,590
18198.0,5425.56,591
12378.0,5416.32,592
14626.0,5410.92,593
14249.0,5400.461,594
17719.0,5396.04,595
17612.0,5394.86,596
13362.0,5394.07,597
13014.0,5381.08,598
14459.0,5375.741,599
14442.0,5367.02,600
17863.0,5360.4800000000005,601
12362.0,5356.2300000000005,602
15641.0,5345.55,603
16008.0,5339.13,604
15628.0,5333.08,605
13842.0,5319.34,606
17584.0,5309.42,607
16546.0,5307.07,608
16393.0,5297.77,609
15394.0,5286.8,610
15152.0,5263.83,611
13931.0,5257.38,612
13975.0,5256.4,613
13107.0,5253.07,614
14930.0,5236.7300000000005,615
12755.0,5236.26,616
15722.0,5234.0,617
17061.0,5232.2300000000005,618
12422.0,5231.8,619
15606.0,5230.99,620
13763.0,5217.44,621
15812.0,5201.47,622
14546.0,5184.84,623
12510.0,5178.02,624
17663.0,5175.83,625
15796.0,5171.63,626
12625.0,5164.88,627
17157.0,5151.9,628
16153.0,5133.49,629
16308.0,5120.0,630
12708.0,5117.66,631
14713.0,5115.76,632
15443.0,5114.2300000000005,633
12483.0,5097.18,634
12594.0,5090.110000000001,635
17861.0,5088.29,636
14493.0,5087.86,637
15367.0,5081.33,638
12432.0,5059.32,639
17469.0,5051.25,640
13634.0,5033.77,641
16931.0,5032.22,642
12759.0,5020.74,643
12444.0,5005.46,644
17084.0,5001.21,645
17346.0,4998.61,646
15898.0,4996.45,647
14209.0,4993.27,648
14639.0,4978.96,649
13198.0,4974.2300000000005,650
12600.0,4967.42,651
12562.0,4966.92,652
17758.0,4964.03,653
17802.0,4946.22,654
12700.0,4939.99,655
12347.0,4921.53,656
14970.0,4919.35,657
16919.0,4909.66,658
17314.0,4904.43,659
18144.0,4892.95,660
15332.0,4892.68,661
16986.0,4888.75,662
13021.0,4887.24,663
13659.0,4884.68,664
16686.0,4881.07,665
15379.0,4877.84,666
14107.0,4877.3,667
12688.0,4873.81,668
17213.0,4869.400000000001,669
17449.0,4868.15,670
17652.0,4867.72,671
14081.0,4867.57,672
17059.0,4864.57,673
13495.0,4863.31,674
13044.0,4848.05,675
13562.0,4838.18,676
17567.0,4838.08,677
12449.0,4835.89,678
14191.0,4817.66,679
13875.0,4814.37,680
15485.0,4810.92,681
13329.0,4808.7699999999995,682
15529.0,4783.66,683
15187.0,4777.18,684
17519.0,4774.17,685
13988.0,4757.8,686
12955.0,4757.16,687
17829.0,4756.74,688
14825.0,4735.08,689
17082.0,4732.03,690
16326.0,4721.25,691
12395.0,4721.17,692
14235.0,4717.99,693
13958.0,4709.2300000000005,694
16905.0,4706.77,695
12589.0,4695.66,696
15410.0,4685.72,697
16904.0,4675.36,698
13971.0,4667.57,699
15123.0,4656.17,700
15484.0,4652.1,701
17050.0,4648.59,702
12578.0,4642.45,703
13124.0,4641.66,704
17402.0,4635.5599999999995,705
18097.0,4627.92,706
17400.0,4623.28,707
17442.0,4620.3,708
12782.0,4618.24,709
14441.0,4611.6900000000005,710
15245.0,4610.84,711
12553.0,4608.75,712
13851.0,4606.46,713
18257.0,4600.15,714
17188.0,4592.93,715
17508.0,4579.23,716
15416.0,4572.82,717
13510.0,4558.29,718
15365.0,4557.13,719
16143.0,4555.08,720
14032.0,4546.41,721
17613.0,4544.55,722
13527.0,4541.29,723
13571.0,4537.26,724
14685.0,4536.64,725
13523.0,4534.57,726
12598.0,4534.09,727
16255.0,4530.0,728
15271.0,4528.54,729
14290.0,4516.56,730
17308.0,4511.76,731
15764.0,4503.08,732
14625.0,4497.88,733
17596.0,4491.46,734
15122.0,4487.27,735
14701.0,4487.11,736
18064.0,4481.83,737
12916.0,4479.73,738
12627.0,4478.53,739
13491.0,4467.66,740
14648.0,4466.65,741
18069.0,4464.92,742
16912.0,4460.51,743
15240.0,4459.9800000000005,744
17220.0,4457.31,745
18093.0,4452.71,746
14341.0,4452.02,747
17754.0,4451.22,748
13435.0,4447.33,749
12349.0,4428.69,750
15845.0,4426.28,751
17138.0,4417.27,752
16626.0,4413.1,753
16563.0,4412.56,754
14211.0,4402.29,755
15203.0,4400.18,756
13505.0,4393.63,757
16732.0,4387.64,758
18272.0,4385.9800000000005,759
14514.0,4380.04,760
16118.0,4376.25,761
15861.0,4369.2,762
13297.0,4368.62,763
12752.0,4366.78,764
12917.0,4359.2,765
12523.0,4352.35,766
16283.0,4350.32,767
17372.0,4347.31,768
12408.0,4340.77,769
15633.0,4335.96,770
14334.0,4318.4800000000005,771
12370.0,4316.56,772
17191.0,4310.34,773
14482.0,4306.72,774
12928.0,4304.89,775
14854.0,4303.06,776
17937.0,4301.22,777
13880.0,4293.86,778
16858.0,4292.59,779
16125.0,4292.35,780
18230.0,4291.06,781
14307.0,4287.92,782
16293.0,4279.2,783
16081.0,4278.96,784
17930.0,4275.22,785
14466.0,4267.15,786
14239.0,4263.17,787
12360.0,4252.89,788
16571.0,4248.74,789
12935.0,4243.86,790
17728.0,4238.76,791
13911.0,4234.99,792
16875.0,4234.53,793
16712.0,4232.87,794
14001.0,4228.85,795
17412.0,4220.22,796
16743.0,4212.15,797
15804.0,4206.39,798
18079.0,4203.93,799
15518.0,4189.99,800
17406.0,4186.95,801
14868.0,4184.01,802
17738.0,4183.56,803
18287.0,4182.99,804
16072.0,4180.09,805
17673.0,4173.88,806
18194.0,4162.04,807
14740.0,4161.06,808
12653.0,4160.83,809
13461.0,4160.0,810
16749.0,4157.88,811
16209.0,4146.78,812
15002.0,4138.08,813
12569.0,4124.6900000000005,814
15493.0,4121.68,815
13450.0,4120.04,816
14408.0,4102.27,817
16477.0,4094.3700000000003,818
14566.0,4092.0,819
15050.0,4087.19,820
12876.0,4081.79,821
18077.0,4078.79,822
14878.0,4076.5,823
14913.0,4073.13,824
12371.0,4067.38,825
17682.0,4065.28,826
13421.0,4058.75,827
14025.0,4057.9,828
17083.0,4049.79,829
13048.0,4049.13,830
12840.0,4041.9700000000003,831
15680.0,4028.69,832
14824.0,4022.9100000000003,833
12726.0,4014.6,834
15782.0,4014.1,835
12721.0,4013.08,836
16098.0,4010.7,837
13895.0,4008.52,838
16841.0,4006.06,839
16150.0,4002.17,840
17618.0,4001.64,841
17307.0,3999.89,842
16455.0,3995.57,843
16241.0,3992.86,844
15665.0,3987.07,845
14547.0,3974.75,846
16218.0,3968.67,847
14047.0,3968.11,848
15572.0,3965.2,849
14817.0,3959.86,850
13542.0,3959.4900000000002,851
16791.0,3957.63,852
13982.0,3954.29,853
17667.0,3950.7,854
16771.0,3949.6,855
18259.0,3941.9,856
17526.0,3939.24,857
15819.0,3934.79,858
12473.0,3928.05,859
15051.0,3926.91,860
14465.0,3925.85,861
15752.0,3924.91,862
13037.0,3914.9500000000003,863
12853.0,3907.5,864
13995.0,3902.01,865
12388.0,3901.11,866
14498.0,3900.83,867
17646.0,3898.79,868
16928.0,3897.53,869
15571.0,3892.35,870
17218.0,3891.39,871
15708.0,3887.15,872
12358.0,3887.07,873
15823.0,3882.17,874
13446.0,3881.89,875
15696.0,3881.2200000000003,876
14655.0,3878.51,877
15067.0,3862.88,878
15195.0,3861.0,879
18073.0,3859.82,880
14565.0,3859.2200000000003,881
16440.0,3856.9700000000003,882
16057.0,3854.85,883
13213.0,3851.52,884
16341.0,3850.79,885
14532.0,3845.78,886
13481.0,3830.84,887
17287.0,3826.86,888
12597.0,3811.22,889
13357.0,3805.51,890
15421.0,3805.34,891
17954.0,3804.38,892
16636.0,3802.04,893
16128.0,3801.05,894
17071.0,3793.71,895
12619.0,3781.3799999999997,896
14309.0,3780.81,897
13126.0,3774.81,898
17211.0,3773.35,899
16466.0,3767.09,900
17173.0,3766.6,901
15834.0,3764.39,902
12670.0,3760.29,903
12530.0,3759.26,904
17553.0,3757.6,905
17293.0,3750.63,906
12623.0,3747.84,907
15370.0,3739.01,908
15532.0,3738.85,909
15704.0,3734.6600000000003,910
14515.0,3724.06,911
12502.0,3723.87,912
16240.0,3718.8,913
14364.0,3717.35,914
15288.0,3715.38,915
12737.0,3710.5,916
14540.0,3709.64,917
14776.0,3708.2999999999997,918
15255.0,3706.02,919
15494.0,3702.6,920
16772.0,3698.05,921
17096.0,3697.9300000000003,922
16094.0,3695.56,923
12857.0,3688.0,924
12468.0,3670.7400000000002,925
14593.0,3665.53,926
14744.0,3660.08,927
14857.0,3651.851,928
14649.0,3651.19,929
14640.0,3649.36,930
13632.0,3645.81,931
17063.0,3638.53,932
14770.0,3637.6400000000003,933
16748.0,3637.33,934
16053.0,3634.84,935
17528.0,3628.5,936
16444.0,3625.88,937
15079.0,3625.4,938
13305.0,3616.41,939
16503.0,3614.34,940
15505.0,3610.96,941
15791.0,3608.34,942
18242.0,3605.21,943
15827.0,3603.14,944
17019.0,3602.29,945
13750.0,3602.18,946
16325.0,3597.5,947
17422.0,3594.76,948
14653.0,3593.06,949
17659.0,3586.9900000000002,950
14132.0,3586.03,951
15569.0,3583.45,952
17679.0,3577.61,953
17311.0,3566.56,954
15024.0,3559.39,955
17848.0,3559.11,956
14737.0,3554.17,957
15858.0,3552.41,958
15222.0,3550.91,959
14882.0,3546.65,960
14503.0,3543.26,961
16950.0,3541.77,962
12645.0,3539.3,963
17722.0,3520.2200000000003,964
16395.0,3518.41,965
16336.0,3517.69,966
16719.0,3513.62,967
15113.0,3509.43,968
18044.0,3505.61,969
14934.0,3503.5,970
13929.0,3494.1,971
15059.0,3491.2,972
16983.0,3490.53,973
13577.0,3489.28,974
15811.0,3486.15,975
15306.0,3484.73,976
17597.0,3484.09,977
12631.0,3481.57,978
15712.0,3472.41,979
13849.0,3469.3,980
14533.0,3466.37,981
14837.0,3460.32,982
16360.0,3450.41,983
13313.0,3445.32,984
13536.0,3444.39,985
16347.0,3442.96,986
15974.0,3442.15,987
16208.0,3440.4500000000003,988
15953.0,3440.34,989
17725.0,3439.08,990
12609.0,3435.86,991
15676.0,3435.76,992
18168.0,3435.5,993
16045.0,3434.93,994
15351.0,3430.22,995
17913.0,3429.29,996
14409.0,3427.29,997
12377.0,3426.32,998
17876.0,3424.02,999
16281.0,3424.02,999
13437.0,3408.06,1001
13823.0,3403.4500000000003,1002
17931.0,3402.2400000000002,1003
15114.0,3400.12,1004
16271.0,3397.82,1005
13425.0,3390.4300000000003,1006
15058.0,3387.58,1007
13979.0,3379.93,1008
17723.0,3378.4,1009
13135.0,3371.45,1010
14898.0,3365.95,1011
13707.0,3365.86,1012
13285.0,3364.59,1013
15538.0,3358.4,1014
14608.0,3352.94,1015
18219.0,3352.7000000000003,1016
13246.0,3351.75,1017
16818.0,3349.57,1018
17183.0,3347.31,1019
15265.0,3345.64,1020
12424.0,3340.03,1021
16351.0,3330.03,1022
15065.0,3326.86,1023
12865.0,3323.4700000000003,1024
13431.0,3316.2400000000002,1025
13824.0,3314.76,1026
13131.0,3313.77,1027
14217.0,3298.59,1028
13611.0,3297.9300000000003,1029
13031.0,3292.84,1030
17768.0,3292.73,1031
16539.0,3289.66,1032
13650.0,3288.0,1033
15632.0,3285.31,1034
14285.0,3284.42,1035
12872.0,3283.96,1036
18188.0,3280.59,1037
15978.0,3279.42,1038
17774.0,3273.83,1039
13291.0,3270.79,1040
16067.0,3269.11,1041
13214.0,3264.23,1042
14064.0,3260.2400000000002,1043
14451.0,3258.68,1044
17924.0,3257.7,1045
15057.0,3255.96,1046
14215.0,3250.33,1047
15380.0,3248.96,1048
12770.0,3246.45,1049
16612.0,3245.4300000000003,1050
15140.0,3243.69,1051
17353.0,3242.0,1052
15356.0,3239.57,1053
15625.0,3236.4,1054
12963.0,3235.79,1055
16101.0,3229.16,1056
14669.0,3216.78,1057
14507.0,3216.7400000000002,1058
12951.0,3213.7200000000003,1059
16918.0,3206.54,1060
16107.0,3204.1600000000003,1061
17147.0,3199.9500000000003,1062
14315.0,3197.82,1063
15027.0,3195.6,1064
13868.0,3192.54,1065
13397.0,3191.87,1066
12456.0,3181.04,1067
16515.0,3179.06,1068
17621.0,3175.12,1069
13268.0,3174.75,1070
16837.0,3170.98,1071
17640.0,3168.94,1072
16365.0,3167.34,1073
16041.0,3166.4,1074
13804.0,3161.12,1075
12976.0,3156.38,1076
16584.0,3156.17,1077
14306.0,3151.4,1078
15614.0,3147.36,1079
15916.0,3145.2400000000002,1080
17702.0,3144.04,1081
15095.0,3141.64,1082
14897.0,3140.54,1083
15602.0,3137.96,1084
17354.0,3133.96,1085
13786.0,3127.9900000000002,1086
14963.0,3123.57,1087
15199.0,3122.4,1088
17145.0,3120.91,1089
13685.0,3119.44,1090
13052.0,3119.33,1091
13692.0,3114.4,1092
14978.0,3112.19,1093
15983.0,3110.37,1094
16678.0,3109.99,1095
13742.0,3107.87,1096
12909.0,3103.19,1097
13538.0,3103.13,1098
15031.0,3102.94,1099
15491.0,3100.09,1100
13772.0,3100.02,1101
16933.0,3099.3,1102
13464.0,3097.64,1103
12937.0,3097.61,1104
15105.0,3094.91,1105
14312.0,3090.29,1106
15373.0,3084.54,1107
12511.0,3084.02,1108
17929.0,3082.1,1109
17090.0,3080.1800000000003,1110
14044.0,3077.7,1111
14700.0,3076.06,1112
12469.0,3070.54,1113
13631.0,3070.42,1114
14038.0,3069.88,1115
13196.0,3068.84,1116
16400.0,3059.85,1117
16059.0,3053.57,1118
16007.0,3053.06,1119
15241.0,3050.16,1120
16560.0,3048.38,1121
14916.0,3042.95,1122
12849.0,3042.4700000000003,1123
